ds,yhat,yhat_lower,yhat_upper
2024-09-18,2478.881182012894,-312.0650348518422,5194.75991697786
2024-09-19,2355.830601318225,-551.5472802500533,4882.781923906582
2024-09-20,2605.2756528202185,151.4122193397393,5356.105775704452
2024-09-21,2493.741837023513,-90.64821824762377,5303.632730839284
2024-09-22,2256.2024776404064,-645.7695899874386,4929.740790744961
2024-09-23,2328.661803945953,-415.0872685728576,4917.336485050043
2024-09-24,2266.3728347576707,-673.7672573088822,4936.136559992586
2024-09-25,2278.7788288048414,-373.40789380716944,4999.015008369657
2024-09-26,2121.9956259868663,-666.8712898447042,4713.642332578452
2024-09-27,2342.3208148441013,-232.24361098015666,5116.765457523337
2024-09-28,2208.757397979279,-609.9403425604304,4856.649538906167
2024-09-29,1956.1968317815383,-775.5995838158282,4905.006492071514
2024-09-30,2019.8981593901683,-708.2302052169016,4722.237542105915
2024-10-01,1956.3927714476374,-881.7175459799065,4606.377046816522
2024-10-02,1974.6052540740754,-910.884060764863,4750.489722189002
2024-10-03,1831.0948546332577,-977.7623814883088,4626.22064766362
2024-10-04,2070.4738432725653,-418.67981149188466,4688.730876016878
2024-10-06,1742.647979893088,-809.6482939542938,4487.018512518544
2024-10-07,1842.5828674164984,-899.3477464423502,4714.298066620073
2024-10-08,1819.7045332597745,-1060.5600740072969,4550.616431406389
2024-10-09,1881.506526058042,-901.8371687814737,4656.438106541557
2024-10-10,1784.1894204133637,-934.925856410297,4537.174283025083
2024-10-11,2070.0052364974354,-711.9514876370805,4717.76949416655
2024-10-12,2010.1177561298293,-729.0559542438995,4641.042036345042
2024-10-13,1836.6439766332671,-781.8100809660216,4416.0126916865465
2024-10-14,1980.9838575579051,-637.9785444045593,4699.994041507265
2024-10-15,2000.1503282500744,-805.879011523652,4536.295185897363
2024-10-16,2100.292285955297,-638.9218610161787,4682.2905126136575
2024-10-17,2037.4886395225687,-740.3073784708312,4753.939637942138
2024-10-18,2352.0097236019305,-360.4895636440923,4994.90188627601
2024-10-19,2316.3404365082984,-184.9483784134006,4888.428380437981
2024-10-20,2161.6407892195807,-572.6968045419777,4845.338425466823
2024-10-21,2317.9866112490417,-565.9859872600643,5050.080052113282
2024-10-22,2343.3940666689773,-527.2581415053376,5068.25886347399
2024-10-23,2443.522394742564,-240.7782619074233,4935.556044074373
2024-10-24,2375.220306369378,-252.84135607402703,5226.4798569667155
2024-10-26,2625.6173157807316,-163.98395355159687,5333.970051573519
2024-10-27,2450.1007213159837,-183.6436224819962,5037.776047185263
2024-10-28,2580.714496894029,-357.98325891457205,5387.255003325396
2024-10-29,2577.2453016736445,-82.68975399246928,5167.243552055374
2024-10-30,2645.552514698635,72.82369341176226,5300.955902476226
2024-10-31,2543.8541311083295,-234.56889397775055,5226.208734329762
2024-11-01,2810.769166064788,171.55350744358367,5535.380598879835
2024-11-02,2723.616764493681,-75.18306811023069,5419.154419363839
2024-11-03,2513.6696658152437,-283.853098593327,5481.91250475493
2024-11-04,2610.1768683140845,-85.85570754854677,5127.087703618969
2024-11-05,2574.7432649810085,-156.14669890927715,5453.086237411481
2024-11-06,2613.364599833242,-238.22340365166696,5265.841825768639
2024-11-07,2485.4583032689284,-174.84869476381985,5022.71523978676
2024-11-08,2728.798765258836,-99.3606889841832,5403.14848816067
2024-11-10,2398.973694633134,-365.5997047042682,5044.4845097237
2024-11-11,2485.254253446958,-214.12030193833814,5105.614595236953
2024-11-12,2444.668520357545,-121.03561525915876,5151.703550439472
2024-11-13,2482.751843828096,-449.25970850510356,5004.0693178358315
2024-11-14,2359.497114824941,-428.3507977930655,4858.717065246247
2024-11-15,2611.196026221774,-186.07520265440894,5235.390355662607
2024-11-16,2519.037825050443,-230.88086075612935,5350.744745679478
2024-11-17,2313.1843466504847,-498.33410557187756,4963.009303041928
2024-11-18,2420.6073794520257,-368.7571429298017,5187.14645742186
2024-11-19,2404.859310759661,-278.2477544311135,5137.535255986034
2024-11-20,2470.4783799792417,-100.69342911976672,5154.152748372604
2024-11-21,2377.5432774115584,-262.67657085826863,5181.932758063959
2024-11-22,2660.4262843062274,-179.69604124819222,5345.690335041357
2024-11-23,2601.5526989415607,-132.99392848959596,5256.642640559945
2024-11-24,2429.8958233937296,-192.30462921416958,5217.084460972446
2024-11-26,2588.09816110505,-75.54837454031698,5465.3331750142725
2024-11-27,2685.4150428101234,-55.77914982776887,5442.132032782879
2024-11-28,2622.777525147558,-111.89865261552865,5275.190787456984
2024-11-29,2932.6321981865626,452.99765565502173,5480.0826488001585
2024-11-30,2898.692188703691,-78.17646616693149,5688.9043595016665
2024-12-01,2748.8492377534367,198.44201972229143,5502.586057869599
2024-12-02,2906.837474137081,115.38185624884848,5355.435859226546
2024-12-03,2937.403155868543,336.45884385004587,5440.770063688612
2024-12-04,3043.0848929102626,234.24580839910595,5695.190480428665
2024-12-05,2984.2935290035034,369.2079115471608,5685.361268383221
2024-12-06,3291.8818099154046,920.1460815533109,5946.0136826133175
2024-12-07,3251.2167378311365,602.9268023737416,5872.8473980688195
2024-12-08,3089.505133007229,462.16372766299685,5654.895782537739
2024-12-09,3229.3653935428156,654.781871835742,5868.67685146996
2024-12-10,3236.691403269088,353.3862340862082,5895.296298166107
2024-12-11,3313.614688286825,666.3990015529596,5959.103169200388
2024-12-12,3221.341194048304,567.0640723559769,6106.019808679546
2024-12-13,3489.6232351004965,774.519808429605,6230.559690322661
2024-12-14,3405.982043906898,654.2525393611471,6088.712529724068
2024-12-15,3197.4420084318936,601.018469109482,5948.14896147708
2024-12-16,3286.005223360586,733.4259725044219,5851.5964719844105
2024-12-17,3239.203958842509,531.6236979480307,6102.654473592032
2024-12-18,3259.2387324901183,523.742835701165,5976.727833363545
2024-12-19,3108.5655735174582,398.51208311953474,5891.493218936115
2024-12-20,3316.263506407527,354.93294833761826,6013.716814118786
2024-12-21,3172.4002862177385,462.115502638889,5948.967159954318
2024-12-22,2904.16815134026,243.46049991401335,5723.102813836199
2024-12-23,2933.253987293311,425.66802045826637,5843.542689808606
2024-12-25,2794.0775799236,11.715487541051777,5354.16572939283
2024-12-26,2592.085667271698,-249.63157785054622,5305.997688266822
2024-12-27,2751.5414789550596,-27.371271185611757,5428.250280321791
2024-12-29,2259.7526171477757,-528.6118464952219,5169.9016243316455
2024-12-30,2256.9078997957886,-661.3054698782162,4889.082314163342
2024-12-31,2127.489449433841,-560.403498611045,4806.910830687836
2025-01-01,2073.8219807839314,-502.3468915903912,4820.213972876152
2025-01-02,1860.6282806971255,-977.5272371308845,4504.862263781409
2025-01-03,2015.18146588825,-596.7288337640489,4740.683192429209
2025-01-04,1831.954518078389,-1035.8255793616624,4718.0242399273175
2025-01-05,1537.5606001525275,-1248.438476892768,4227.3206078024905
2025-01-06,1551.920393922609,-1141.8907807857395,4135.170300937657
2025-01-07,1446.8697199978963,-1449.0738725118217,4174.966486256588
2025-01-08,1423.8205309707619,-1262.1884383529311,4196.972454687437
2025-01-09,1247.6010963918325,-1564.5342182945394,3869.6877708535458
2025-01-10,1443.5183132464717,-1494.083688325602,4219.756599935265
2025-01-11,1307.1683486307152,-1472.2612762382037,3904.4261244237887
2025-01-12,1063.799620339853,-1588.0771929509044,3851.3803466180852
2025-01-13,1131.3998608093466,-1670.2395182833814,3751.8378579975074
2025-01-14,1082.0119854029601,-1719.4158996385481,3722.4422989978625
2025-01-15,1115.5931832919969,-1614.4284926519317,3857.961370049844
2025-01-16,996.6299451203671,-1739.0410604407455,3534.419930286361
2025-01-17,1248.1220550105895,-1433.8436429223643,4066.019543487708
2025-01-18,1166.5639228113246,-1509.5764770251997,3941.865815615153
2025-01-19,975.7374534742858,-1739.5196097039125,3719.069604553127
2025-01-20,1091.7234428163404,-1605.8873359555046,3747.9395338427576
2025-01-21,1086.927478810557,-1611.428058322876,3902.099337940193
2025-01-22,1160.1359581235897,-1226.6109684060118,4121.86155601216
2025-01-23,1075.901764872497,-1721.4210636564976,3811.736041534244
2025-01-24,1355.442747017282,-1199.1627425202635,4182.829194621959
2025-01-25,1296.7836285735264,-1528.611519156426,3978.4638514361995
2025-01-26,1122.9659178416728,-1808.729047912911,3842.6911407159664
2025-01-27,1248.9682935430485,-1448.3257052728118,4026.994832926733
2025-01-28,1248.425027291093,-1221.186666602922,3957.045662853354
2025-01-29,1319.8596301602956,-1484.112060155535,4138.786650730765
2025-01-30,1228.8205465479268,-1396.4162156134232,4022.722356351471
2025-01-31,1495.672628313516,-1400.899797255192,4059.828002058715
2025-02-01,1420.8778135267846,-1255.0468823281012,4000.580413629975
2025-02-02,1227.6004779790821,-1420.5624908799628,3965.068995722828
2025-02-03,1330.5159851988747,-1213.4054582498472,4092.0597476230705
2025-02-04,1305.202115604919,-1324.171987852764,3897.647569275406
2025-02-05,1350.5326604037518,-1399.3177690274047,3913.4359489765607
2025-02-06,1233.547761732236,-1604.9427674607557,3965.342851779238
2025-02-07,1474.1257601383236,-1216.637156564861,4069.7057475490556
2025-02-08,1375.3931261569205,-1593.641244822446,3906.455146864479
2025-02-09,1160.7191430177766,-1504.952213535802,3964.4815511757233
2025-02-10,1244.4101162357856,-1484.595009749745,4052.9284895845267
2025-02-11,1203.775027318052,-1508.9028076838858,4074.625349849162
2025-02-12,1237.684032867916,-1722.7889076940662,3932.912491673018
2025-02-13,1114.1820680099136,-1628.841611860477,3668.676827400322
2025-02-14,1352.0531643621382,-1345.4527630314071,4133.586798637495
2025-02-15,1256.374937861521,-1637.655266673351,3926.6059806402172
2025-02-16,1049.9207495475491,-1632.9860910070222,3848.6577296276632
2025-02-17,1145.7601217783863,-1625.3443962537472,3990.351750739378
2025-02-18,1122.0210508065638,-1691.4498110791565,3998.910231557495
2025-02-19,1176.6371629348032,-1467.184857942662,3813.894515445668
2025-02-20,1077.729038862406,-1383.9065131890738,3941.6758153483092
2025-02-21,1342.0855276381121,-1229.4198902768317,4190.039146700889
2025-02-22,1275.8867370536607,-1427.3107077930154,4095.499158312603
2025-02-23,1100.5364007932335,-1596.5189970694146,3745.6252262649336
2025-02-24,1227.1893984680657,-1492.81767770451,3943.242311407842
2025-02-25,1234.2292225042072,-1430.0424771224662,3950.1159562301723
2025-02-26,1318.2193730973684,-1540.2684134712704,3985.521183338713
2025-02-27,1247.0646325179382,-1314.668167842597,4051.927305577881
2025-02-28,1535.4178981942543,-1160.9962114233185,4203.850234073097
2025-03-01,1490.5762359154587,-1092.2844512979466,4100.74734391795
2025-03-02,1332.7438979173348,-1272.1384887843503,3974.885301102411
2025-03-03,1471.4832320473067,-1252.977652182235,4189.155102610022
2025-03-04,1485.8994971408338,-1215.0740708970623,4224.581909179155
2025-03-05,1571.7847784758558,-1230.7356862456732,4318.655971253217
2025-03-06,1497.543866861188,-1181.1922427928382,4174.29614538939
2025-03-07,1776.5080243071748,-947.5488447422354,4488.750298694701
2025-03-08,1717.9827480049755,-1001.7142265178624,4466.788599414419
2025-03-09,1541.9178757757772,-1145.990314831085,4282.530358607091
2025-03-10,1657.256726904726,-1040.8187692142797,4267.922995113152
2025-03-11,1644.802179604075,-1082.3314211155523,4271.2303089263105
2025-03-12,1700.5267862046892,-1069.6786755445462,4215.478400563789
2025-03-13,1594.2374073680348,-1143.1570518159338,4368.213939676452
2025-03-14,1838.7712290575557,-936.9909988184793,4540.637363663518
2025-03-15,1746.1723944097696,-1036.6136027880914,4414.5526883403045
2025-03-16,1536.74881645859,-1175.4207846062413,4151.375897241456
2025-03-17,1619.3021948674718,-1220.9937282209821,4149.664734762243
2025-03-18,1576.6615069243296,-1011.7959922713396,4295.192914994597
2025-03-19,1605.1493720321184,-773.8732857318856,4420.8265334222815
2025-03-20,1475.979676231328,-1285.0345772232822,4161.054391153693
2025-03-21,1701.334437299387,-957.8607910398908,4573.374724401908
2025-03-22,1595.6723220050853,-1142.5715629648619,4140.234662568554
2025-03-23,1379.17954424276,-1382.8449488524511,3988.9617236963427
2025-03-24,1459.8923184041291,-1189.4046186606145,4060.052103371429
2025-03-25,1421.9132157102613,-1234.5354047795497,4298.159952082969
2025-03-26,1461.0527230774333,-1251.8958403726072,4189.337726506285
2025-03-27,1348.9818029795667,-1375.0530671359174,4198.185669944398
2025-03-28,1596.2139756728093,-1185.1740415147515,4156.747951407482
2025-03-29,1518.5718717186785,-1214.8823369249199,4040.8806210523294
2025-03-30,1335.0594533581932,-1438.8345336541743,3913.866603593572
2025-03-31,1451.9045063056365,-1307.185494889632,4234.512675891509
