Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3112,US-2023-330780,2023-04-07,2023-04-10,Standard Class,CG-19145,Customer_3111,Home Office,United States,Phoenix,New York,20906,East,FUR-6913,Office Supplies,Chairs,Product_3111,603.0413704638988,1,0.10670780041366462,161.6092124065349
3113,US-2022-841570,2021-10-24,2021-10-30,Standard Class,CG-98578,Customer_3112,Home Office,United States,Houston,Illinois,78514,East,FUR-4411,Technology,Chairs,Product_3112,590.6265258601852,7,0.7743454627045414,-9.859011268521385
3114,US-2024-169518,2024-02-10,2024-02-13,Standard Class,CG-28226,Customer_3113,Consumer,United States,New York,Texas,52769,East,FUR-4008,Office Supplies,Tables,Product_3113,45.40989564166732,9,0.34167789055776504,8.084719139727845
3115,US-2022-276355,2024-06-07,2024-06-14,Same Day,CG-12802,Customer_3114,Home Office,United States,New York,New York,41275,Central,FUR-4670,Furniture,Storage,Product_3114,232.4787279339225,3,0.3229861596978951,49.83740458060623
3116,US-2021-967758,2024-01-25,2024-01-29,Same Day,CG-34119,Customer_3115,Consumer,United States,New York,New York,53766,East,FUR-3890,Office Supplies,Binders,Product_3115,255.4128577472888,7,0.21418852387198628,69.49575977000129
3117,US-2021-767565,2023-08-08,2023-08-14,Standard Class,CG-73560,Customer_3116,Consumer,United States,Houston,New York,22343,Central,FUR-7285,Technology,Art,Product_3116,233.3218476141471,9,0.4099577272859747,37.69042403397711
3118,US-2022-220243,2022-11-11,2022-11-18,Second Class,CG-67353,Customer_3117,Consumer,United States,Phoenix,Texas,87487,West,FUR-2408,Furniture,Tables,Product_3117,1068.9565365317374,3,0.47685192132644255,-39.07070207005606
3119,US-2024-899180,2022-01-13,2022-01-17,Second Class,CG-72126,Customer_3118,Home Office,United States,New York,Texas,90227,South,FUR-4872,Technology,Binders,Product_3118,241.8658922446442,9,0.33454841756759424,22.95611241496161
3120,US-2024-496308,2024-03-25,2024-03-29,Second Class,CG-81641,Customer_3119,Consumer,United States,Phoenix,California,87056,West,FUR-5677,Furniture,Chairs,Product_3119,701.1253245184693,2,0.3150468131640679,86.36461111140977
3121,US-2024-153311,2022-02-25,2022-03-04,Second Class,CG-61712,Customer_3120,Home Office,United States,Houston,Arizona,86862,South,FUR-8446,Office Supplies,Art,Product_3120,1024.5497762801008,3,0.560341346915244,56.77274829728617
3122,US-2021-122692,2021-04-15,2021-04-20,First Class,CG-62189,Customer_3121,Home Office,United States,Phoenix,Illinois,40521,East,FUR-7489,Office Supplies,Storage,Product_3121,628.7231831917234,4,0.7598213607088948,-74.52789302191658
3123,US-2022-749242,2021-11-26,2021-12-03,Same Day,CG-67784,Customer_3122,Consumer,United States,Phoenix,Arizona,10805,South,FUR-4458,Technology,Binders,Product_3122,716.6433677889411,7,0.702257656786069,-61.930314805577495
3124,US-2023-779222,2022-03-15,2022-03-18,Same Day,CG-78285,Customer_3123,Consumer,United States,New York,New York,45868,West,FUR-5397,Technology,Art,Product_3123,97.54622441114516,9,0.09489621352431127,22.688520313717543
3125,US-2021-492179,2024-03-01,2024-03-06,Standard Class,CG-52949,Customer_3124,Consumer,United States,Los Angeles,New York,44343,West,FUR-6883,Technology,Phones,Product_3124,385.1689626467852,1,0.5218469362937916,50.12714134530964
3126,US-2024-321468,2022-01-17,2022-01-21,First Class,CG-44129,Customer_3125,Home Office,United States,Chicago,California,87458,South,FUR-9088,Furniture,Phones,Product_3125,56.83772557436981,9,0.005638090000808393,16.17672855167348
3127,US-2022-441651,2021-05-18,2021-05-24,Standard Class,CG-34512,Customer_3126,Home Office,United States,Houston,Arizona,84327,West,FUR-8406,Furniture,Binders,Product_3126,120.72185272081063,5,0.506473421880665,-3.030392098668223
3128,US-2024-180152,2023-08-01,2023-08-05,Standard Class,CG-89031,Customer_3127,Consumer,United States,Houston,New York,45383,East,FUR-4600,Technology,Tables,Product_3127,646.7715372059264,4,0.37148287113994627,10.04418460568175
3129,US-2023-563685,2023-04-23,2023-04-29,Same Day,CG-73554,Customer_3128,Consumer,United States,Houston,Arizona,25040,West,FUR-8071,Furniture,Storage,Product_3128,113.7902703154848,6,0.3928904418750665,5.789343004129549
3130,US-2024-629214,2021-09-27,2021-10-03,First Class,CG-12064,Customer_3129,Corporate,United States,Chicago,California,35187,South,FUR-6468,Furniture,Tables,Product_3129,4288.651451783527,5,0.47042048628168937,654.2420800552466
3131,US-2024-103969,2022-01-31,2022-02-07,Second Class,CG-61567,Customer_3130,Consumer,United States,Los Angeles,Arizona,72678,East,FUR-6007,Office Supplies,Art,Product_3130,704.175545712318,5,0.5941243050311357,66.14768376836102
3132,US-2023-135733,2023-07-02,2023-07-09,Same Day,CG-40011,Customer_3131,Corporate,United States,Phoenix,Illinois,36525,South,FUR-7297,Office Supplies,Storage,Product_3131,466.354765319725,5,0.5835662421183555,6.5369647595497895
3133,US-2022-431999,2022-04-09,2022-04-13,First Class,CG-81152,Customer_3132,Corporate,United States,Houston,California,48394,Central,FUR-5690,Office Supplies,Binders,Product_3132,24.661056884275965,8,0.035583225237344605,7.6814520487411135
3134,US-2021-141743,2022-03-26,2022-04-02,First Class,CG-83511,Customer_3133,Home Office,United States,Phoenix,Arizona,92546,Central,FUR-6686,Technology,Tables,Product_3133,54.422894151819406,8,0.5891955090411947,3.514948739783314
3135,US-2022-754481,2024-09-16,2024-09-20,Same Day,CG-20960,Customer_3134,Home Office,United States,New York,New York,73989,East,FUR-4496,Office Supplies,Art,Product_3134,4334.016764748306,4,0.6638527845353231,-523.3276148789045
3136,US-2023-270948,2024-06-30,2024-07-07,Same Day,CG-68920,Customer_3135,Corporate,United States,New York,Texas,49652,East,FUR-4472,Office Supplies,Chairs,Product_3135,256.5505303698364,9,0.05453809954848197,63.51996411243953
3137,US-2024-993877,2024-08-01,2024-08-08,Standard Class,CG-31387,Customer_3136,Corporate,United States,New York,Texas,87510,West,FUR-8226,Furniture,Art,Product_3136,1581.2701827615826,8,0.25835728054214907,315.1010063216849
3138,US-2022-120323,2024-07-21,2024-07-27,Standard Class,CG-25324,Customer_3137,Consumer,United States,Houston,California,84402,South,FUR-5561,Office Supplies,Tables,Product_3137,263.7372903426787,6,0.6336512614656246,16.569309808592052
3139,US-2021-623293,2021-01-20,2021-01-25,Standard Class,CG-73960,Customer_3138,Corporate,United States,Chicago,Texas,59200,Central,FUR-8614,Furniture,Binders,Product_3138,103.98507200442081,2,0.3944854525613619,15.402600156179918
3140,US-2023-378572,2021-08-27,2021-09-03,Second Class,CG-81779,Customer_3139,Consumer,United States,Houston,Illinois,93822,West,FUR-3358,Office Supplies,Binders,Product_3139,166.6637444057776,9,0.5559128550479648,-1.3239991788746224
3141,US-2022-658866,2024-07-17,2024-07-24,Same Day,CG-42628,Customer_3140,Home Office,United States,New York,California,25015,Central,FUR-9250,Technology,Storage,Product_3140,95.61915910559367,6,0.4018526460785077,17.313774586936198
3142,US-2021-710774,2022-02-22,2022-02-26,First Class,CG-85096,Customer_3141,Consumer,United States,New York,New York,70911,West,FUR-8257,Technology,Storage,Product_3141,569.1837432837995,8,0.7825779598465329,-33.220460558725506
3143,US-2023-601793,2024-08-26,2024-09-01,Same Day,CG-57452,Customer_3142,Home Office,United States,Houston,New York,66221,West,FUR-7213,Office Supplies,Chairs,Product_3142,708.2823082428507,6,0.7489544582930893,-5.970941630658729
3144,US-2021-426284,2023-11-21,2023-11-27,First Class,CG-51098,Customer_3143,Corporate,United States,Chicago,California,30695,Central,FUR-9376,Office Supplies,Tables,Product_3143,352.4626315903991,5,0.22491619352495926,58.03065012795366
3145,US-2023-881738,2024-02-02,2024-02-07,Second Class,CG-80459,Customer_3144,Corporate,United States,Chicago,Texas,34805,West,FUR-8605,Office Supplies,Binders,Product_3144,40.50021759521417,7,0.3087078573947952,1.8661625241464446
3146,US-2024-731613,2021-07-05,2021-07-10,Same Day,CG-49235,Customer_3145,Corporate,United States,Phoenix,Texas,34190,Central,FUR-3619,Technology,Binders,Product_3145,345.7057671983803,4,0.3450767982682549,20.98272204999236
3147,US-2022-970261,2024-02-26,2024-03-02,First Class,CG-96861,Customer_3146,Consumer,United States,Los Angeles,New York,17997,East,FUR-1577,Furniture,Chairs,Product_3146,565.3431064022465,3,0.08336346635486791,194.33881301872015
3148,US-2021-368508,2024-05-18,2024-05-25,First Class,CG-37949,Customer_3147,Home Office,United States,New York,Illinois,32752,South,FUR-6243,Furniture,Phones,Product_3147,3674.9548797383923,7,0.3232599575035569,165.35396271396064
3149,US-2023-491011,2024-12-08,2024-12-12,Standard Class,CG-32821,Customer_3148,Home Office,United States,Chicago,Texas,28069,West,FUR-9262,Office Supplies,Binders,Product_3148,1798.5200830945478,2,0.6198782569493021,16.669985381663878
3150,US-2021-528565,2024-07-28,2024-07-31,Second Class,CG-81612,Customer_3149,Home Office,United States,New York,Illinois,71485,Central,FUR-1555,Technology,Art,Product_3149,537.8215984319039,3,0.6775170251592931,-30.61980310041588
3151,US-2021-756051,2021-09-10,2021-09-14,Same Day,CG-32032,Customer_3150,Home Office,United States,Los Angeles,Texas,67291,Central,FUR-1851,Furniture,Phones,Product_3150,190.49582717436994,1,0.7089062003506089,-13.056081786404313
3152,US-2022-882259,2021-01-19,2021-01-25,Standard Class,CG-83537,Customer_3151,Home Office,United States,New York,California,40508,South,FUR-4640,Office Supplies,Phones,Product_3151,982.3551158239324,1,0.01164720013717986,269.49937100251384
3153,US-2024-719886,2022-12-13,2022-12-18,Second Class,CG-25303,Customer_3152,Consumer,United States,Chicago,Arizona,97053,South,FUR-2912,Technology,Chairs,Product_3152,723.851349402205,2,0.6310448309986868,-73.85980096629149
3154,US-2021-821827,2024-03-05,2024-03-08,Standard Class,CG-91993,Customer_3153,Home Office,United States,Phoenix,New York,61574,South,FUR-3730,Technology,Chairs,Product_3153,425.3495227795794,1,0.40210214758818763,9.959569897199628
3155,US-2023-276968,2021-08-11,2021-08-17,Same Day,CG-22303,Customer_3154,Corporate,United States,Houston,California,61902,West,FUR-6419,Furniture,Art,Product_3154,1576.8596995113935,2,0.16492731586291126,205.1876255924931
3156,US-2023-157062,2021-01-03,2021-01-08,First Class,CG-60701,Customer_3155,Home Office,United States,Houston,Texas,72426,Central,FUR-3365,Technology,Chairs,Product_3155,221.36739843069063,1,0.39899601800914886,2.497812947340954
3157,US-2024-328338,2024-06-13,2024-06-16,Same Day,CG-60511,Customer_3156,Corporate,United States,Chicago,New York,18524,West,FUR-8538,Office Supplies,Chairs,Product_3156,1088.260845243712,3,0.6754083733454339,-131.22474110017032
3158,US-2023-835122,2023-05-04,2023-05-08,Second Class,CG-90664,Customer_3157,Consumer,United States,Chicago,Arizona,20071,West,FUR-1266,Office Supplies,Chairs,Product_3157,121.4368893566065,9,0.34739949420850086,20.112825869501048
3159,US-2024-769221,2021-08-16,2021-08-22,Same Day,CG-28280,Customer_3158,Consumer,United States,Los Angeles,Arizona,51466,East,FUR-4916,Furniture,Binders,Product_3158,237.03835875203274,9,0.7923688644792192,-41.089033186407384
3160,US-2023-327909,2023-07-02,2023-07-09,Second Class,CG-49427,Customer_3159,Corporate,United States,New York,Texas,96132,South,FUR-8328,Technology,Chairs,Product_3159,711.1460527239778,8,0.493346547734804,4.000437819552388
3161,US-2022-606995,2022-05-14,2022-05-17,Standard Class,CG-16967,Customer_3160,Home Office,United States,Los Angeles,New York,60094,East,FUR-3326,Furniture,Chairs,Product_3160,379.99029033658235,9,0.39181093531659344,51.48274475529108
3162,US-2021-188302,2022-06-05,2022-06-08,Second Class,CG-16661,Customer_3161,Consumer,United States,Houston,Texas,85317,East,FUR-3801,Furniture,Phones,Product_3161,342.12167539706036,4,0.2359114622938807,35.7508260423902
3163,US-2022-688216,2022-12-03,2022-12-07,First Class,CG-87952,Customer_3162,Consumer,United States,New York,Arizona,50239,West,FUR-6552,Technology,Phones,Product_3162,196.62885387350244,8,0.008840850111224886,74.25311623917581
3164,US-2021-838591,2023-07-06,2023-07-10,First Class,CG-76046,Customer_3163,Consumer,United States,Los Angeles,California,57560,West,FUR-3034,Furniture,Art,Product_3163,1159.8819298353399,5,0.4884386853514435,59.475837450465974
3165,US-2021-665635,2024-03-08,2024-03-14,First Class,CG-45200,Customer_3164,Home Office,United States,Houston,California,55924,Central,FUR-8453,Technology,Storage,Product_3164,69.68974788953746,4,0.4619964370850942,11.262788705713941
3166,US-2021-627409,2024-07-23,2024-07-30,Standard Class,CG-77442,Customer_3165,Corporate,United States,New York,Illinois,64542,East,FUR-1984,Office Supplies,Art,Product_3165,1066.334646327656,4,0.4134514841860205,33.88428225971765
3167,US-2022-183793,2021-10-18,2021-10-23,Second Class,CG-71671,Customer_3166,Corporate,United States,Phoenix,Arizona,59264,South,FUR-5099,Furniture,Binders,Product_3166,551.8693583137576,2,0.4301635631829305,-4.9430409421981665
3168,US-2021-652452,2023-12-13,2023-12-16,Standard Class,CG-68168,Customer_3167,Home Office,United States,Phoenix,Arizona,77799,East,FUR-7463,Technology,Binders,Product_3167,689.8883912446508,9,0.6748178969151715,-13.351180196881074
3169,US-2022-387635,2024-02-08,2024-02-11,Same Day,CG-58322,Customer_3168,Consumer,United States,Los Angeles,Texas,48022,Central,FUR-2075,Technology,Binders,Product_3168,307.16722511496107,9,0.25349593971218465,42.696154473597986
3170,US-2024-683510,2022-12-16,2022-12-22,Same Day,CG-91984,Customer_3169,Home Office,United States,Chicago,Illinois,45579,East,FUR-2023,Technology,Tables,Product_3169,271.9003921382958,1,0.44020315520016573,25.661015739845276
3171,US-2023-778525,2023-08-06,2023-08-11,Same Day,CG-47696,Customer_3170,Home Office,United States,New York,Illinois,22571,East,FUR-4897,Furniture,Art,Product_3170,467.4530314746369,4,0.543958100686837,10.635016346493998
3172,US-2023-628036,2022-10-10,2022-10-15,Same Day,CG-80246,Customer_3171,Corporate,United States,Los Angeles,New York,92753,East,FUR-7970,Office Supplies,Art,Product_3171,755.9620479893404,9,0.16785514154284878,156.86489377467785
3173,US-2021-650841,2023-10-25,2023-10-30,First Class,CG-48892,Customer_3172,Home Office,United States,Chicago,Texas,58225,Central,FUR-9471,Furniture,Chairs,Product_3172,791.9382493406275,4,0.7398555320376192,0.2437275824486278
3174,US-2022-216547,2022-11-15,2022-11-21,Second Class,CG-25583,Customer_3173,Home Office,United States,Chicago,California,17227,East,FUR-2111,Office Supplies,Chairs,Product_3173,547.5967916382579,2,0.5896980198191286,-30.92947649754936
3175,US-2023-684668,2023-05-20,2023-05-23,First Class,CG-92720,Customer_3174,Consumer,United States,New York,New York,51189,West,FUR-6080,Furniture,Chairs,Product_3174,360.2627120292251,2,0.04263632012485879,100.37237011851266
3176,US-2022-144331,2023-12-07,2023-12-11,Second Class,CG-65215,Customer_3175,Consumer,United States,New York,Illinois,24207,East,FUR-8981,Furniture,Storage,Product_3175,572.1793383664884,9,0.6920853583503432,-35.95679491231749
3177,US-2022-851393,2021-04-04,2021-04-07,Second Class,CG-34853,Customer_3176,Corporate,United States,Chicago,California,88208,West,FUR-3075,Furniture,Binders,Product_3176,312.24274237735625,4,0.7438961162880969,-11.613610861676847
3178,US-2021-744905,2023-07-29,2023-08-02,Standard Class,CG-16109,Customer_3177,Consumer,United States,Houston,Arizona,63406,East,FUR-4942,Office Supplies,Chairs,Product_3177,75.99005965755383,1,0.634936038579004,-8.164484926720073
3179,US-2023-925992,2022-07-14,2022-07-18,Same Day,CG-69757,Customer_3178,Home Office,United States,Los Angeles,Texas,51783,West,FUR-1271,Technology,Tables,Product_3178,263.70232303162226,1,0.34097968135493506,35.70377764788441
3180,US-2021-940297,2021-08-01,2021-08-07,Second Class,CG-16659,Customer_3179,Home Office,United States,New York,Illinois,95587,East,FUR-1189,Furniture,Phones,Product_3179,171.31824648214362,1,0.7955015197742283,-17.4817641949507
3181,US-2021-700198,2022-03-12,2022-03-17,Same Day,CG-11238,Customer_3180,Home Office,United States,Chicago,Arizona,38879,South,FUR-9737,Furniture,Tables,Product_3180,308.78174840535036,8,0.09954871952872885,106.51172052670238
3182,US-2023-497891,2023-05-02,2023-05-08,Same Day,CG-25064,Customer_3181,Corporate,United States,Houston,Illinois,38845,West,FUR-5014,Office Supplies,Storage,Product_3181,161.19369162451042,1,0.42928467308286034,22.006489458697523
3183,US-2023-600201,2022-05-23,2022-05-27,Same Day,CG-41115,Customer_3182,Consumer,United States,Phoenix,California,20015,South,FUR-9142,Furniture,Chairs,Product_3182,569.5850758988925,5,0.13631264325803158,92.7508932119343
3184,US-2024-602237,2023-04-16,2023-04-19,First Class,CG-41952,Customer_3183,Home Office,United States,Chicago,New York,92961,West,FUR-5943,Technology,Art,Product_3183,1323.8212419383585,9,0.35147904227697624,166.93831544151067
3185,US-2024-964418,2022-10-13,2022-10-17,Same Day,CG-15620,Customer_3184,Consumer,United States,Houston,California,31496,East,FUR-5866,Technology,Phones,Product_3184,380.9423711728773,4,0.7419394453004641,-5.417891237911931
3186,US-2022-831576,2021-07-24,2021-07-30,Second Class,CG-54258,Customer_3185,Consumer,United States,Phoenix,Texas,10707,Central,FUR-1768,Office Supplies,Binders,Product_3185,582.6116468524282,9,0.6354089027213332,-7.451939862824531
3187,US-2023-110068,2022-01-16,2022-01-19,First Class,CG-14470,Customer_3186,Consumer,United States,Houston,Texas,27767,East,FUR-6166,Office Supplies,Storage,Product_3186,175.9454927402443,5,0.6256655532242721,-7.300439925033906
3188,US-2024-678748,2024-01-02,2024-01-07,Same Day,CG-32003,Customer_3187,Consumer,United States,New York,Illinois,36467,Central,FUR-8589,Technology,Tables,Product_3187,254.68762889668236,9,0.28308304078545715,34.07454450938164
3189,US-2022-987198,2024-01-05,2024-01-11,Standard Class,CG-37571,Customer_3188,Corporate,United States,Chicago,California,93222,South,FUR-5798,Technology,Chairs,Product_3188,1101.1324621608119,2,0.7474161419548325,-110.45160418443226
3190,US-2022-670706,2021-03-18,2021-03-25,Same Day,CG-34668,Customer_3189,Corporate,United States,Phoenix,New York,17118,Central,FUR-1464,Technology,Storage,Product_3189,77.43056262040886,8,0.29460874452319435,4.3892693608574405
3191,US-2022-388350,2023-03-27,2023-03-31,Same Day,CG-87259,Customer_3190,Corporate,United States,Houston,Texas,73884,Central,FUR-3600,Office Supplies,Storage,Product_3190,185.00299340421486,7,0.03197874857595009,61.07501137702816
3192,US-2024-752468,2023-02-07,2023-02-12,First Class,CG-42046,Customer_3191,Home Office,United States,Phoenix,New York,21213,Central,FUR-1916,Technology,Art,Product_3191,358.6944365375696,7,0.5102410099687714,24.052702675018864
3193,US-2023-886719,2022-02-14,2022-02-19,Second Class,CG-80977,Customer_3192,Home Office,United States,Los Angeles,Arizona,91037,Central,FUR-7126,Technology,Binders,Product_3192,273.11438671969967,3,0.29011809322071463,29.681104127348704
3194,US-2021-122337,2021-04-16,2021-04-19,Same Day,CG-87255,Customer_3193,Home Office,United States,Chicago,Illinois,18868,South,FUR-8151,Technology,Art,Product_3193,277.2418850999669,2,0.1229799105884129,73.33455943147217
3195,US-2022-251738,2022-07-05,2022-07-11,First Class,CG-15397,Customer_3194,Corporate,United States,New York,New York,61716,Central,FUR-1065,Furniture,Art,Product_3194,136.35345203537426,1,0.7477264496432733,-15.28758751603398
3196,US-2024-347667,2023-04-06,2023-04-10,First Class,CG-93481,Customer_3195,Consumer,United States,Phoenix,Illinois,52523,East,FUR-2904,Office Supplies,Binders,Product_3195,621.7304221656563,1,0.5097916272273947,-3.8668794399686703
3197,US-2024-756521,2024-07-22,2024-07-29,Second Class,CG-32233,Customer_3196,Corporate,United States,Houston,Arizona,44028,West,FUR-8193,Office Supplies,Tables,Product_3196,401.1486209270741,7,0.7524237516081846,-11.224659186727024
3198,US-2021-614241,2021-03-29,2021-04-02,First Class,CG-93336,Customer_3197,Home Office,United States,Phoenix,New York,20545,West,FUR-5571,Office Supplies,Art,Product_3197,690.6023049684558,9,0.4663829458352655,88.83248460082854
3199,US-2021-987099,2023-05-31,2023-06-06,Second Class,CG-70308,Customer_3198,Home Office,United States,Houston,New York,10357,East,FUR-7716,Office Supplies,Binders,Product_3198,1140.3426291355472,1,0.05109092770061779,341.6423881609373
3200,US-2024-452215,2024-01-06,2024-01-11,Standard Class,CG-79726,Customer_3199,Consumer,United States,Phoenix,Arizona,31788,South,FUR-7973,Furniture,Storage,Product_3199,270.79918720546414,4,0.023952410968300877,93.38594457836564
3201,US-2023-198064,2024-01-06,2024-01-13,Same Day,CG-73219,Customer_3200,Corporate,United States,New York,California,26802,East,FUR-4808,Furniture,Storage,Product_3200,1063.1624184759785,2,0.7204491480018316,-92.5850220399987
3202,US-2021-468655,2022-06-24,2022-06-27,First Class,CG-11130,Customer_3201,Consumer,United States,New York,New York,64739,East,FUR-8565,Furniture,Binders,Product_3201,1262.3566315995015,8,0.03098234950296641,251.04433757783147
3203,US-2024-582605,2021-09-02,2021-09-08,Standard Class,CG-24071,Customer_3202,Corporate,United States,Chicago,New York,95875,Central,FUR-8861,Furniture,Storage,Product_3202,286.8225511459284,9,0.49214063774622363,21.484960269437025
3204,US-2021-507974,2022-08-01,2022-08-05,First Class,CG-95517,Customer_3203,Home Office,United States,New York,Texas,11593,Central,FUR-2960,Furniture,Phones,Product_3203,2094.0739572253156,3,0.23838064595389197,276.42807952308965
3205,US-2023-558996,2024-11-06,2024-11-12,First Class,CG-12118,Customer_3204,Consumer,United States,Phoenix,California,14602,South,FUR-3747,Office Supplies,Phones,Product_3204,1166.2298870913396,3,0.5501265112823738,93.80291793338046
3206,US-2022-870974,2023-09-09,2023-09-12,Standard Class,CG-10663,Customer_3205,Consumer,United States,Phoenix,New York,85113,South,FUR-1043,Office Supplies,Binders,Product_3205,1592.9234587618287,7,0.22777794297371684,251.25586244347647
3207,US-2021-627466,2022-12-18,2022-12-22,First Class,CG-72408,Customer_3206,Corporate,United States,New York,Arizona,20943,West,FUR-4842,Office Supplies,Binders,Product_3206,103.68054253064955,9,0.029777736359591956,33.09957148320638
3208,US-2023-656119,2021-05-22,2021-05-29,First Class,CG-61786,Customer_3207,Corporate,United States,Los Angeles,Illinois,43012,South,FUR-5705,Furniture,Tables,Product_3207,788.701543014356,7,0.5846707782391317,14.384208052023894
3209,US-2024-233248,2023-06-12,2023-06-16,Standard Class,CG-91271,Customer_3208,Corporate,United States,Phoenix,Arizona,80108,East,FUR-2888,Technology,Binders,Product_3208,606.0418848132185,7,0.24872210421083596,144.9263749064769
3210,US-2021-203306,2024-10-23,2024-10-27,First Class,CG-29158,Customer_3209,Home Office,United States,Chicago,California,26250,West,FUR-4898,Office Supplies,Art,Product_3209,231.69037349751437,2,0.44063914180790614,33.859581832196184
3211,US-2021-264726,2024-01-13,2024-01-16,Second Class,CG-41087,Customer_3210,Corporate,United States,Los Angeles,Texas,92169,West,FUR-6883,Office Supplies,Storage,Product_3210,63.0981320273638,1,0.6190926559481598,-6.050276740608451
3212,US-2024-878580,2024-03-12,2024-03-16,First Class,CG-98114,Customer_3211,Home Office,United States,New York,Texas,54053,Central,FUR-9911,Technology,Art,Product_3211,312.3651884683703,2,0.5622586414640044,-6.905203950605511
3213,US-2022-807910,2021-12-18,2021-12-24,Same Day,CG-63121,Customer_3212,Corporate,United States,Houston,Texas,49388,Central,FUR-1690,Furniture,Binders,Product_3212,678.5399186230368,6,0.27885688416371796,159.2854718115506
3214,US-2024-474169,2022-06-29,2022-07-04,First Class,CG-29874,Customer_3213,Corporate,United States,Phoenix,Arizona,81405,West,FUR-7842,Technology,Storage,Product_3213,246.42235700165364,8,0.5982613273810379,-4.5175964446363395
3215,US-2021-800270,2023-07-02,2023-07-05,Same Day,CG-93443,Customer_3214,Home Office,United States,Houston,Illinois,81507,Central,FUR-9301,Technology,Phones,Product_3214,209.5875507029611,8,0.7405448056200686,-14.104934932917281
3216,US-2024-190417,2021-06-01,2021-06-04,Same Day,CG-50821,Customer_3215,Corporate,United States,Chicago,Illinois,59662,Central,FUR-5558,Office Supplies,Storage,Product_3215,256.2462538851035,6,0.4879796740128356,-1.8759992226229727
3217,US-2023-813611,2024-03-27,2024-03-30,First Class,CG-70582,Customer_3216,Home Office,United States,Los Angeles,New York,71311,Central,FUR-9706,Office Supplies,Tables,Product_3216,185.16129023522018,2,0.5628048485156348,5.3946425802066145
3218,US-2024-528638,2022-10-15,2022-10-21,Standard Class,CG-32787,Customer_3217,Home Office,United States,Houston,Illinois,89493,West,FUR-8720,Furniture,Chairs,Product_3217,1330.5805463150293,9,0.6927265117443011,-124.32980479093976
3219,US-2021-111984,2023-08-16,2023-08-22,Second Class,CG-74703,Customer_3218,Corporate,United States,Chicago,Illinois,81504,West,FUR-9828,Technology,Storage,Product_3218,216.8170906447849,4,0.6749124930234227,6.155538911152107
3220,US-2024-189312,2023-02-02,2023-02-08,Second Class,CG-31705,Customer_3219,Corporate,United States,Houston,New York,96789,West,FUR-4328,Furniture,Binders,Product_3219,62.287283159025996,5,0.28128106198862607,6.1918799016207835
3221,US-2022-292458,2024-08-19,2024-08-25,First Class,CG-79381,Customer_3220,Consumer,United States,Houston,Arizona,66657,East,FUR-6312,Technology,Tables,Product_3220,1062.1878969706377,1,0.7933604774211145,-132.4646000473124
3222,US-2024-183291,2022-09-16,2022-09-20,Standard Class,CG-54653,Customer_3221,Corporate,United States,Chicago,Arizona,83183,West,FUR-1626,Office Supplies,Phones,Product_3221,1107.0889338465088,9,0.022852800037640543,229.8188165182686
3223,US-2022-893567,2022-10-18,2022-10-21,Standard Class,CG-92018,Customer_3222,Consumer,United States,Phoenix,California,35499,Central,FUR-1069,Technology,Phones,Product_3222,464.98851486282985,1,0.7893660574150104,-35.84438925869776
3224,US-2023-624608,2022-03-26,2022-03-29,Second Class,CG-96217,Customer_3223,Corporate,United States,Houston,Arizona,41785,West,FUR-8549,Furniture,Chairs,Product_3223,117.55942306203808,7,0.1967977067092866,34.09171066765307
3225,US-2022-587387,2022-12-22,2022-12-29,Standard Class,CG-42252,Customer_3224,Home Office,United States,Chicago,Texas,91993,East,FUR-6613,Technology,Binders,Product_3224,92.82855084439124,9,0.3523496403641983,5.426419427528856
3226,US-2024-777044,2024-06-01,2024-06-06,First Class,CG-83332,Customer_3225,Home Office,United States,Houston,Texas,84536,Central,FUR-5319,Furniture,Art,Product_3225,459.4955677402619,3,0.7069509902597714,-68.7074813875886
3227,US-2021-975206,2021-02-12,2021-02-16,First Class,CG-82799,Customer_3226,Consumer,United States,Phoenix,California,62030,South,FUR-6961,Technology,Art,Product_3226,538.8865872885716,2,0.1954630708219347,100.64304721917445
3228,US-2022-515105,2021-09-21,2021-09-26,Standard Class,CG-72185,Customer_3227,Corporate,United States,Chicago,Illinois,47909,West,FUR-4977,Office Supplies,Storage,Product_3227,196.85778278133358,8,0.1798253080720473,51.13782066754653
3229,US-2023-851209,2023-10-24,2023-10-28,First Class,CG-88313,Customer_3228,Consumer,United States,Houston,California,44894,West,FUR-8500,Office Supplies,Phones,Product_3228,1169.5658558529447,4,0.514487009750466,161.13883485530613
3230,US-2022-460215,2024-07-15,2024-07-19,Same Day,CG-51538,Customer_3229,Corporate,United States,New York,New York,94124,South,FUR-9059,Furniture,Tables,Product_3229,106.02998174816723,1,0.5643604204762215,-7.626142472036403
3231,US-2022-804259,2022-08-19,2022-08-23,Second Class,CG-30343,Customer_3230,Corporate,United States,Phoenix,California,82006,Central,FUR-7784,Office Supplies,Chairs,Product_3230,519.9950851411201,8,0.005976547360821805,184.18439307718938
3232,US-2022-355083,2023-11-06,2023-11-09,First Class,CG-90398,Customer_3231,Home Office,United States,Houston,California,25473,West,FUR-2634,Technology,Art,Product_3231,79.16273303391372,6,0.36035538878062945,7.40623732513783
